Label_Validator,Emoji,Count,Emoji_Asli
1,emoji_chess_pawn,16,emoji_chess_pawn
1,emoji_medical_symbol,12,emoji_medical_symbol
1,emoji_chains,10,emoji_chains
1,emoji_down_arrow,8,emoji_down_arrow
1,emoji_man_bouncing_ball,11,emoji_man_bouncing_ball
1,emoji_information,10,emoji_information
1,emoji_white_circle,25,emoji_white_circle
1,emoji_raised_hand,13,emoji_raised_hand
1,emoji_no_entry,16,emoji_no_entry
1,emoji_telephone,15,emoji_telephone
1,emoji_kissing_face,3,emoji_kissing_face
1,emoji_avocado,1,emoji_avocado
1,emoji_fish,1,emoji_fish
1,emoji_zebra,1,emoji_zebra
1,emoji_fork_and_knife_with_plate,2,emoji_fork_and_knife_with_plate
1,emoji_lemon,1,emoji_lemon
1,emoji_nerd_face,1,emoji_nerd_face
1,emoji_leopard,1,emoji_leopard
1,emoji_eagle,2,emoji_eagle
1,emoji_pie,1,emoji_pie
1,emoji_spouting_whale,1,emoji_spouting_whale
1,emoji_chipmunk,1,emoji_chipmunk
1,emoji_clinking_beer_mugs,3,emoji_clinking_beer_mugs
1,emoji_angry_face_with_horns,3,emoji_angry_face_with_horns
1,emoji_tamale,1,emoji_tamale
1,emoji_sled,1,emoji_sled
1,emoji_orange_circle,1,emoji_orange_circle
1,emoji_black_large_square,1,emoji_black_large_square
1,emoji_sandwich,1,emoji_sandwich
1,emoji_ng_button,1,emoji_ng_button
1,emoji_circus_tent,2,emoji_circus_tent
1,emoji_frog,1,emoji_frog
1,emoji_cookie,1,emoji_cookie
1,emoji_bowling,1,emoji_bowling
1,emoji_person_swimming,1,emoji_person_swimming
1,emoji_candy,4,emoji_candy
1,emoji_airplane_departure,1,emoji_airplane_departure
1,emoji_saxophone,1,emoji_saxophone
1,emoji_cucumber,1,emoji_cucumber
1,emoji_vs_button,1,emoji_vs_button
1,emoji_ice,1,emoji_ice
1,emoji_aerial_tramway,1,emoji_aerial_tramway
1,emoji_video_game,1,emoji_video_game
1,emoji_shortcake,1,emoji_shortcake
1,emoji_chicken,1,emoji_chicken
1,emoji_chestnut,1,emoji_chestnut
1,emoji_confounded_face,1,emoji_confounded_face
1,emoji_kangaroo,2,emoji_kangaroo
1,emoji_suspension_railway,1,emoji_suspension_railway
1,emoji_horizontal_traffic_light,1,emoji_horizontal_traffic_light
1,emoji_cooking,1,emoji_cooking
1,emoji_snow,1,emoji_snow
1,emoji_coconut,2,emoji_coconut
1,emoji_right,1,emoji_right
1,emoji_shuffle_tracks_button,1,emoji_shuffle_tracks_button
1,emoji_person_mountain_biking,2,emoji_person_mountain_biking
1,emoji_ox,1,emoji_ox
1,emoji_rhinoceros,1,emoji_rhinoceros
1,emoji_stop_button,1,emoji_stop_button
1,emoji_carousel_horse,1,emoji_carousel_horse
1,emoji_pig,1,emoji_pig
1,emoji_seat,1,emoji_seat
1,emoji_soft_ice_cream,2,emoji_soft_ice_cream
1,emoji_admission_tickets,1,emoji_admission_tickets
1,emoji_peace_symbol,1,emoji_peace_symbol
1,emoji_baby_chick,2,emoji_baby_chick
1,emoji_fondue,1,emoji_fondue
1,emoji_orangutan,1,emoji_orangutan
1,emoji_tropical_fish,1,emoji_tropical_fish
1,emoji_mango,1,emoji_mango
1,emoji_roller_coaster,1,emoji_roller_coaster
1,emoji_squid,1,emoji_squid
1,emoji_green_square,1,emoji_green_square
1,emoji_garlic,1,emoji_garlic
1,emoji_hamburger,1,emoji_hamburger
1,emoji_speedboat,1,emoji_speedboat
1,emoji_llama,1,emoji_llama
1,emoji_desert_island,1,emoji_desert_island
1,emoji_place_of_worship,1,emoji_place_of_worship
1,emoji_turkey,1,emoji_turkey
1,emoji_kiwi_fruit,1,emoji_kiwi_fruit
1,emoji_taxi,1,emoji_taxi
1,emoji_face_with_tongue,1,emoji_face_with_tongue
1,emoji_beverage_box,1,emoji_beverage_box
1,emoji_hear,1,emoji_hear
1,emoji_strawberry,1,emoji_strawberry
1,emoji_mobile_phone_off,1,emoji_mobile_phone_off
1,emoji_tropical_drink,2,emoji_tropical_drink
1,emoji_flying_disc,1,emoji_flying_disc
1,emoji_cat,1,emoji_cat
1,emoji_kissing_face_with_closed_eyes,2,emoji_kissing_face_with_closed_eyes
1,emoji_person_in_lotus_position,1,emoji_person_in_lotus_position
1,emoji_eggplant,1,emoji_eggplant
1,emoji_crocodile,20,emoji_crocodile
1,emoji_wine_glass,1,emoji_wine_glass
1,emoji_cupcake,1,emoji_cupcake
1,emoji_american_football,1,emoji_american_football
1,emoji_hand_with_fingers_splayed,1,emoji_hand_with_fingers_splayed
1,emoji_running_shirt,1,emoji_running_shirt
1,emoji_ice_hockey,1,emoji_ice_hockey
1,emoji_shrimp,1,emoji_shrimp
1,emoji_oden,1,emoji_oden
1,emoji_star_of_david,2,emoji_star_of_david
1,emoji_taurus,1,emoji_taurus
1,emoji_parachute,1,emoji_parachute
1,emoji_department_store,1,emoji_department_store
1,emoji_long_drum,1,emoji_long_drum
1,emoji_pot_of_food,1,emoji_pot_of_food
1,emoji_beans,2,emoji_beans
1,emoji_melon,1,emoji_melon
1,emoji_dog_face,1,emoji_dog_face
1,emoji_cow,1,emoji_cow
1,emoji_construction,1,emoji_construction
1,emoji_person_surfing,1,emoji_person_surfing
1,emoji_honey_pot,1,emoji_honey_pot
1,emoji_blueberries,1,emoji_blueberries
1,emoji_carrot,1,emoji_carrot
1,emoji_blue_circle,1,emoji_blue_circle
1,emoji_anchor,1,emoji_anchor
1,emoji_manual_wheelchair,1,emoji_manual_wheelchair
1,emoji_desert,1,emoji_desert
1,emoji_game_die,2,emoji_game_die
1,emoji_post_office,1,emoji_post_office
1,emoji_fried_shrimp,1,emoji_fried_shrimp
1,emoji_automobile,1,emoji_automobile
1,emoji_vibration_mode,1,emoji_vibration_mode
1,emoji_japanese_free_of_charge_button,1,emoji_japanese_free_of_charge_button
1,emoji_delivery_truck,1,emoji_delivery_truck
1,emoji_bank,1,emoji_bank
1,emoji_star_and_crescent,1,emoji_star_and_crescent
1,emoji_japanese_symbol_for_beginner,1,emoji_japanese_symbol_for_beginner
1,emoji_handshake,1,emoji_handshake
1,emoji_white_cane,1,emoji_white_cane
1,emoji_oncoming_automobile,1,emoji_oncoming_automobile
1,emoji_shaved_ice,1,emoji_shaved_ice
1,emoji_pickup_truck,1,emoji_pickup_truck
1,emoji_fish_cake_with_swirl,1,emoji_fish_cake_with_swirl
1,emoji_ballet_shoes,1,emoji_ballet_shoes
1,emoji_chart_increasing,1,emoji_chart_increasing
1,emoji_club_suit,204,emoji_club_suit
1,emoji_chocolate_bar,20,emoji_chocolate_bar
1,emoji_victory_hand_light_skin_tone,1,emoji_victory_hand_light_skin_tone
1,emoji_face_screaming_in_fear,1,emoji_face_screaming_in_fear
1,emoji_eyes,2,emoji_eyes
1,emoji_thinking_face,1,emoji_thinking_face
2,emoji_moai,3,emoji_moai
2,emoji_loudly_crying_face,7,emoji_loudly_crying_face
2,emoji_thumbs_up_light_skin_tone,3,emoji_thumbs_up_light_skin_tone
2,emoji_enraged_face,1,emoji_enraged_face
2,emoji_relieved_face,2,emoji_relieved_face
2,emoji_fearful_face,1,emoji_fearful_face
2,emoji_beaming_face_with_smiling_eyes,10,emoji_beaming_face_with_smiling_eyes
2,emoji_face_with_tears_of_joy,34,emoji_face_with_tears_of_joy
2,emoji_fire,30,emoji_fire
2,emoji_smiling_face,1,emoji_smiling_face
2,emoji_wilted_flower,1,emoji_wilted_flower
2,emoji_face_with_hand_over_mouth,3,emoji_face_with_hand_over_mouth
2,emoji_sparkles,1,emoji_sparkles
2,emoji_grinning_face,4,emoji_grinning_face
2,emoji_rolling_on_the_floor_laughing,40,emoji_rolling_on_the_floor_laughing
2,emoji_thumbs_up,1,emoji_thumbs_up
2,emoji_grinning_face_with_big_eyes,6,emoji_grinning_face_with_big_eyes
2,emoji_pensive_face,1,emoji_pensive_face
2,emoji_see,1,emoji_see
2,emoji_zany_face,4,emoji_zany_face
2,emoji_skull,4,emoji_skull
2,emoji_love,2,emoji_love
2,emoji_smiling_face_with_smiling_eyes,3,emoji_smiling_face_with_smiling_eyes
2,emoji_face_with_rolling_eyes,1,emoji_face_with_rolling_eyes
2,emoji_grinning_face_with_sweat,8,emoji_grinning_face_with_sweat
2,emoji_smiling_face_with_hearts,4,emoji_smiling_face_with_hearts
2,emoji_folded_hands,6,emoji_folded_hands
2,emoji_face_without_mouth,1,emoji_face_without_mouth
2,emoji_grinning_squinting_face,1,emoji_grinning_squinting_face
2,emoji_smirking_face,1,emoji_smirking_face
2,emoji_yawning_face,3,emoji_yawning_face
2,emoji_winking_face_with_tongue,3,emoji_winking_face_with_tongue
2,emoji_double_exclamation_mark,4,emoji_double_exclamation_mark
2,emoji_hundred_points,6,emoji_hundred_points
2,emoji_backhand_index_pointing_down,3,emoji_backhand_index_pointing_down
2,emoji_backhand_index_pointing_down_light_skin_tone,1,emoji_backhand_index_pointing_down_light_skin_tone
2,emoji_star,1,emoji_star
2,emoji_smiling_face_with_halo,1,emoji_smiling_face_with_halo
2,emoji_crying_face,2,emoji_crying_face
2,emoji_blue_heart,1,emoji_blue_heart
2,emoji_victory_hand,4,emoji_victory_hand
2,emoji_pleading_face,1,emoji_pleading_face
2,emoji_monaco,3,emoji_monaco
3,emoji_rolling_on_the_floor_laughing,410,emoji_rolling_on_the_floor_laughing
3,emoji_cat_with_tears_of_joy,250,emoji_cat_with_tears_of_joy
3,emoji_face_with_tears_of_joy,876,emoji_face_with_tears_of_joy
3,emoji_loudly_crying_face,425,emoji_loudly_crying_face
3,emoji_enraged_face,38,emoji_enraged_face
3,emoji_sloth,1,emoji_sloth
3,emoji_grinning_face_with_sweat,157,emoji_grinning_face_with_sweat
3,emoji_moai,244,emoji_moai
3,emoji_nail_polish,1,emoji_nail_polish
3,emoji_folded_hands,51,emoji_folded_hands
3,emoji_squinting_face_with_tongue,5,emoji_squinting_face_with_tongue
3,emoji_pensive_face,24,emoji_pensive_face
3,emoji_tired_face,5,emoji_tired_face
3,emoji_smiling_face_with_hearts,20,emoji_smiling_face_with_hearts
3,emoji_index_pointing_at_the_viewer,6,emoji_index_pointing_at_the_viewer
3,emoji_smirking_face,35,emoji_smirking_face
3,emoji_face_with_hand_over_mouth,65,emoji_face_with_hand_over_mouth
3,emoji_zany_face,22,emoji_zany_face
3,emoji_hot_face,1,emoji_hot_face
3,emoji_victory_hand,2,emoji_victory_hand
3,emoji_flushed_face,24,emoji_flushed_face
3,emoji_beaming_face_with_smiling_eyes,58,emoji_beaming_face_with_smiling_eyes
3,emoji_cancer,1,emoji_cancer
3,emoji_pinching_hand,1,emoji_pinching_hand
3,emoji_relieved_face,7,emoji_relieved_face
3,emoji_smiling_face_with_open_hands,9,emoji_smiling_face_with_open_hands
3,emoji_crying_face,38,emoji_crying_face
3,emoji_a_button_,1,emoji_a_button_
3,emoji_smiling_cat_with_heart,2,emoji_smiling_cat_with_heart
3,emoji_nauseated_face,4,emoji_nauseated_face
3,emoji_clown_face,17,emoji_clown_face
3,emoji_monkey,3,emoji_monkey
3,emoji_folded_hands_light_skin_tone,10,emoji_folded_hands_light_skin_tone
3,emoji_fire,28,emoji_fire
3,emoji_wilted_flower,2,emoji_wilted_flower
3,emoji_winking_face_with_tongue,19,emoji_winking_face_with_tongue
3,emoji_face_with_monocle,5,emoji_face_with_monocle
3,emoji_deaf_person_light_skin_tone,1,emoji_deaf_person_light_skin_tone
3,emoji_female_sign,1,emoji_female_sign
3,emoji_chart_decreasing,1,emoji_chart_decreasing
3,emoji_broken_heart,2,emoji_broken_heart
3,emoji_drooling_face,5,emoji_drooling_face
3,emoji_kitchen_knife,1,emoji_kitchen_knife
3,emoji_grinning_squinting_face,27,emoji_grinning_squinting_face
3,emoji_star,1,emoji_star
3,emoji_thumbs_up,13,emoji_thumbs_up
3,emoji_ok_hand,5,emoji_ok_hand
3,emoji_hand_with_fingers_splayed,1,emoji_hand_with_fingers_splayed
3,emoji_unamused_face,6,emoji_unamused_face
3,emoji_smiling_face,13,emoji_smiling_face
3,emoji_neutral_face,1,emoji_neutral_face
3,emoji_slightly_smiling_face,4,emoji_slightly_smiling_face
3,emoji_face_screaming_in_fear,6,emoji_face_screaming_in_fear
3,emoji_face_with_rolling_eyes,14,emoji_face_with_rolling_eyes
3,emoji_pleading_face,13,emoji_pleading_face
3,emoji_billed_cap,4,emoji_billed_cap
3,emoji_frowning_face,6,emoji_frowning_face
3,emoji_skull_and_crossbones,1,emoji_skull_and_crossbones
3,emoji_upside,3,emoji_upside
3,emoji_person_wearing_turban,1,emoji_person_wearing_turban
3,emoji_smiling_face_with_tear,4,emoji_smiling_face_with_tear
3,emoji_woman,1,emoji_woman
3,emoji_crying_cat,1,emoji_crying_cat
3,emoji_sad_but_relieved_face,1,emoji_sad_but_relieved_face
3,emoji_grinning_face,7,emoji_grinning_face
3,emoji_face_holding_back_tears,7,emoji_face_holding_back_tears
3,emoji_zombie,1,emoji_zombie
3,emoji_sneezing_face,2,emoji_sneezing_face
3,emoji_angry_face,8,emoji_angry_face
3,emoji_pile_of_poo,3,emoji_pile_of_poo
3,emoji_pig_face,4,emoji_pig_face
3,emoji_thinking_face,14,emoji_thinking_face
3,emoji_nerd_face,1,emoji_nerd_face
3,emoji_skull,2,emoji_skull
3,emoji_dog,4,emoji_dog
3,emoji_dog_face,2,emoji_dog_face
3,emoji_face_savoring_food,1,emoji_face_savoring_food
3,emoji_weary_face,6,emoji_weary_face
3,emoji_palm_up_hand,2,emoji_palm_up_hand
3,emoji_brain,1,emoji_brain
3,emoji_red_exclamation_mark,1,emoji_red_exclamation_mark
3,emoji_writing_hand,1,emoji_writing_hand
3,emoji_thumbs_down,20,emoji_thumbs_down
3,emoji_face_with_open_eyes_and_hand_over_mouth,4,emoji_face_with_open_eyes_and_hand_over_mouth
3,emoji_smiling_face_with_heart,3,emoji_smiling_face_with_heart
3,emoji_white_heart,2,emoji_white_heart
3,emoji_face_with_symbols_on_mouth,19,emoji_face_with_symbols_on_mouth
3,emoji_disappointed_face,2,emoji_disappointed_face
3,emoji_oncoming_fist_light_skin_tone,3,emoji_oncoming_fist_light_skin_tone
3,emoji_left,2,emoji_left
3,emoji_smiling_face_with_horns,6,emoji_smiling_face_with_horns
3,emoji_old_key,1,emoji_old_key
3,emoji_identification_card,1,emoji_identification_card
3,emoji_middle_finger,6,emoji_middle_finger
3,emoji_woozy_face,6,emoji_woozy_face
3,emoji_weary_cat,1,emoji_weary_cat
3,emoji_face_vomiting,47,emoji_face_vomiting
3,emoji_see,2,emoji_see
3,emoji_expressionless_face,1,emoji_expressionless_face
3,emoji_person_facepalming_light_skin_tone,4,emoji_person_facepalming_light_skin_tone
3,emoji_grinning_face_with_smiling_eyes,4,emoji_grinning_face_with_smiling_eyes
3,emoji_grinning_face_with_big_eyes,3,emoji_grinning_face_with_big_eyes
3,emoji_backhand_index_pointing_left,1,emoji_backhand_index_pointing_left
3,emoji_sleeping_face,3,emoji_sleeping_face
3,emoji_police_car_light,1,emoji_police_car_light
3,emoji_cross_mark,3,emoji_cross_mark
3,emoji_check_mark,1,emoji_check_mark
3,emoji_pig,1,emoji_pig
3,emoji_angry_face_with_horns,3,emoji_angry_face_with_horns
3,emoji_bouquet,1,emoji_bouquet
3,emoji_smiling_face_with_smiling_eyes,16,emoji_smiling_face_with_smiling_eyes
3,emoji_yawning_face,2,emoji_yawning_face
3,emoji_raccoon,1,emoji_raccoon
3,emoji_cooked_rice,1,emoji_cooked_rice
3,emoji_fork_and_knife_with_plate,1,emoji_fork_and_knife_with_plate
3,emoji_hamster,1,emoji_hamster
3,emoji_woman_dancing,1,emoji_woman_dancing
3,emoji_crab,2,emoji_crab
3,emoji_smiling_face_with_halo,6,emoji_smiling_face_with_halo
3,emoji_cross_mark_button,2,emoji_cross_mark_button
3,emoji_check_mark_button,4,emoji_check_mark_button
3,emoji_triangular_flag,5,emoji_triangular_flag
3,emoji_index_pointing_up,4,emoji_index_pointing_up
3,emoji_call_me_hand,2,emoji_call_me_hand
3,emoji_head_shaking_horizontally,1,emoji_head_shaking_horizontally
3,emoji_slightly_frowning_face,1,emoji_slightly_frowning_face
3,emoji_palm_up_hand_dark_skin_tone,1,emoji_palm_up_hand_dark_skin_tone
3,emoji_folded_hands_medium,3,emoji_folded_hands_medium
3,emoji_black_heart,1,emoji_black_heart
3,emoji_anxious_face_with_sweat,2,emoji_anxious_face_with_sweat
3,emoji_shushing_face,1,emoji_shushing_face
3,emoji_ringed_planet,1,emoji_ringed_planet
3,emoji_hand_with_index_finger_and_thumb_crossed_light_skin_tone,1,emoji_hand_with_index_finger_and_thumb_crossed_light_skin_tone
3,emoji_face_with_raised_eyebrow,1,emoji_face_with_raised_eyebrow
3,emoji_up,1,emoji_up
3,emoji_high_voltage,1,emoji_high_voltage
3,emoji_chart_increasing,1,emoji_chart_increasing
3,emoji_pinching_hand_light_skin_tone,1,emoji_pinching_hand_light_skin_tone
3,emoji_thumbs_down_light_skin_tone,1,emoji_thumbs_down_light_skin_tone
3,emoji_hole,1,emoji_hole
3,emoji_face_with_open_mouth,11,emoji_face_with_open_mouth
3,emoji_man_facepalming_light_skin_tone,5,emoji_man_facepalming_light_skin_tone
3,emoji_backhand_index_pointing_down_light_skin_tone,1,emoji_backhand_index_pointing_down_light_skin_tone
3,emoji_woman_facepalming_light_skin_tone,1,emoji_woman_facepalming_light_skin_tone
3,emoji_double_exclamation_mark,6,emoji_double_exclamation_mark
3,emoji_red_heart,15,emoji_red_heart
3,emoji_clapping_hands_light_skin_tone,1,emoji_clapping_hands_light_skin_tone
3,emoji_party_popper,10,emoji_party_popper
3,emoji_flexed_biceps,2,emoji_flexed_biceps
3,emoji_mending_heart,1,emoji_mending_heart
3,emoji_face_with_bags_under_eyes,1,emoji_face_with_bags_under_eyes
3,emoji_sparkles,1,emoji_sparkles
3,emoji_palms_up_together,14,emoji_palms_up_together
3,emoji_down_arrow,1,emoji_down_arrow
3,emoji_heart_hands_medium,1,emoji_heart_hands_medium
3,emoji_face_with_steam_from_nose,3,emoji_face_with_steam_from_nose
3,emoji_last_quarter_moon_face,1,emoji_last_quarter_moon_face
3,emoji_ogre,8,emoji_ogre
3,emoji_pinched_fingers_medium_skin_tone,1,emoji_pinched_fingers_medium_skin_tone
3,emoji_coffin,1,emoji_coffin
3,emoji_admission_tickets,1,emoji_admission_tickets
3,emoji_fearful_face,1,emoji_fearful_face
3,emoji_person_facepalming,6,emoji_person_facepalming
3,emoji_clapping_hands,8,emoji_clapping_hands
3,emoji_oncoming_fist,1,emoji_oncoming_fist
3,emoji_cow_face,1,emoji_cow_face
3,emoji_lying_face,2,emoji_lying_face
3,emoji_middle_finger_light_skin_tone,1,emoji_middle_finger_light_skin_tone
3,emoji_woman_with_headscarf,1,emoji_woman_with_headscarf
3,emoji_smiling_face_with_sunglasses,1,emoji_smiling_face_with_sunglasses
3,emoji_man_facepalming,1,emoji_man_facepalming
3,emoji_mouth,2,emoji_mouth
3,emoji_right,1,emoji_right
3,emoji_shark,1,emoji_shark
3,emoji_crocodile,1,emoji_crocodile
4,emoji_moai,181,emoji_moai
4,emoji_pensive_face,10,emoji_pensive_face
4,emoji_pleading_face,26,emoji_pleading_face
4,emoji_clown_face,15,emoji_clown_face
4,emoji_zany_face,40,emoji_zany_face
4,emoji_winking_face_with_tongue,23,emoji_winking_face_with_tongue
4,emoji_face_with_tears_of_joy,581,emoji_face_with_tears_of_joy
4,emoji_rolling_on_the_floor_laughing,559,emoji_rolling_on_the_floor_laughing
4,emoji_thumbs_down,3,emoji_thumbs_down
4,emoji_victory_hand_light_skin_tone,1,emoji_victory_hand_light_skin_tone
4,emoji_cat_with_tears_of_joy,580,emoji_cat_with_tears_of_joy
4,emoji_smiling_face_with_hearts,55,emoji_smiling_face_with_hearts
4,emoji_smiling_face_with_heart,18,emoji_smiling_face_with_heart
4,emoji_face_with_hand_over_mouth,143,emoji_face_with_hand_over_mouth
4,emoji_squinting_face_with_tongue,11,emoji_squinting_face_with_tongue
4,emoji_tired_face,1,emoji_tired_face
4,emoji_kitchen_knife,1,emoji_kitchen_knife
4,emoji_nauseated_face,4,emoji_nauseated_face
4,emoji_fire,70,emoji_fire
4,emoji_grinning_face_with_sweat,80,emoji_grinning_face_with_sweat
4,emoji_dizzy,4,emoji_dizzy
4,emoji_love,6,emoji_love
4,emoji_beaming_face_with_smiling_eyes,87,emoji_beaming_face_with_smiling_eyes
4,emoji_alien_monster,1,emoji_alien_monster
4,emoji_smiling_face_with_horns,8,emoji_smiling_face_with_horns
4,emoji_face_vomiting,7,emoji_face_vomiting
4,emoji_chart_increasing,4,emoji_chart_increasing
4,emoji_folded_hands,52,emoji_folded_hands
4,emoji_face_screaming_in_fear,5,emoji_face_screaming_in_fear
4,emoji_hundred_points,1,emoji_hundred_points
4,emoji_leaf_fluttering_in_wind,1,emoji_leaf_fluttering_in_wind
4,emoji_monkey,73,emoji_monkey
4,emoji_call_me_hand_light_skin_tone,1,emoji_call_me_hand_light_skin_tone
4,emoji_face_savoring_food,4,emoji_face_savoring_food
4,emoji_woozy_face,3,emoji_woozy_face
4,emoji_skull_and_crossbones,4,emoji_skull_and_crossbones
4,emoji_loudly_crying_face,84,emoji_loudly_crying_face
4,emoji_face_with_raised_eyebrow,3,emoji_face_with_raised_eyebrow
4,emoji_snake,1,emoji_snake
4,emoji_sleeping_face,1,emoji_sleeping_face
4,emoji_deaf_person,1,emoji_deaf_person
4,emoji_face_with_symbols_on_mouth,17,emoji_face_with_symbols_on_mouth
4,emoji_enraged_face,338,emoji_enraged_face
4,emoji_angry_face,4,emoji_angry_face
4,emoji_hot_face,3,emoji_hot_face
4,emoji_angry_face_with_horns,5,emoji_angry_face_with_horns
4,emoji_see,1,emoji_see
4,emoji_money,2,emoji_money
4,emoji_grinning_squinting_face,16,emoji_grinning_squinting_face
4,emoji_sneezing_face,2,emoji_sneezing_face
4,emoji_smiling_face_with_sunglasses,6,emoji_smiling_face_with_sunglasses
4,emoji_cross_mark,8,emoji_cross_mark
4,emoji_check_mark,1,emoji_check_mark
4,emoji_latin_cross,8,emoji_latin_cross
4,emoji_orangutan,1,emoji_orangutan
4,emoji_crying_face,13,emoji_crying_face
4,emoji_man_dancing,3,emoji_man_dancing
4,emoji_sparkles,1,emoji_sparkles
4,emoji_check_mark_button,6,emoji_check_mark_button
4,emoji_broken_heart,17,emoji_broken_heart
4,emoji_upside,6,emoji_upside
4,emoji_pig_face,4,emoji_pig_face
4,emoji_monkey_face,1,emoji_monkey_face
4,emoji_backhand_index_pointing_down,1,emoji_backhand_index_pointing_down
4,emoji_smirking_face,24,emoji_smirking_face
4,emoji_hear,4,emoji_hear
4,emoji_confused_face,2,emoji_confused_face
4,emoji_face_with_tongue,2,emoji_face_with_tongue
4,emoji_ogre,1,emoji_ogre
4,emoji_pile_of_poo,3,emoji_pile_of_poo
4,emoji_check_box_with_check,1,emoji_check_box_with_check
4,emoji_face_with_steam_from_nose,4,emoji_face_with_steam_from_nose
4,emoji_smiling_face_with_halo,10,emoji_smiling_face_with_halo
4,emoji_slightly_smiling_face,5,emoji_slightly_smiling_face
4,emoji_smiling_face_with_smiling_eyes,7,emoji_smiling_face_with_smiling_eyes
4,emoji_nerd_face,4,emoji_nerd_face
4,emoji_disguised_face,1,emoji_disguised_face
4,emoji_unamused_face,3,emoji_unamused_face
4,emoji_fish_cake_with_swirl,1,emoji_fish_cake_with_swirl
4,emoji_person_bowing,2,emoji_person_bowing
4,emoji_female_sign,5,emoji_female_sign
4,emoji_brown_heart,1,emoji_brown_heart
4,emoji_warning,1,emoji_warning
4,emoji_backhand_index_pointing_right_light_skin_tone,1,emoji_backhand_index_pointing_right_light_skin_tone
4,emoji_smiling_cat_with_heart,2,emoji_smiling_cat_with_heart
4,emoji_star,2,emoji_star
4,emoji_expressionless_face,8,emoji_expressionless_face
4,emoji_anatomical_heart,1,emoji_anatomical_heart
4,emoji_face_blowing_a_kiss,1,emoji_face_blowing_a_kiss
4,emoji_skull,2,emoji_skull
4,emoji_smiling_face_with_tear,1,emoji_smiling_face_with_tear
4,emoji_sad_but_relieved_face,2,emoji_sad_but_relieved_face
4,emoji_weary_face,4,emoji_weary_face
4,emoji_hand_with_index_finger_and_thumb_crossed,1,emoji_hand_with_index_finger_and_thumb_crossed
4,emoji_thumbs_up,26,emoji_thumbs_up
4,emoji_face_holding_back_tears,2,emoji_face_holding_back_tears
4,emoji_smiling_face_with_open_hands,7,emoji_smiling_face_with_open_hands
4,emoji_relieved_face,13,emoji_relieved_face
4,emoji_person_facepalming,6,emoji_person_facepalming
4,emoji_male_sign,1,emoji_male_sign
4,emoji_palms_up_together,26,emoji_palms_up_together
4,emoji_whale,1,emoji_whale
4,emoji_disappointed_face,2,emoji_disappointed_face
4,emoji_kaaba,23,emoji_kaaba
4,emoji_star_and_crescent,30,emoji_star_and_crescent
4,emoji_spouting_whale,11,emoji_spouting_whale
4,emoji_neutral_face,1,emoji_neutral_face
4,emoji_flushed_face,9,emoji_flushed_face
4,emoji_thinking_face,16,emoji_thinking_face
4,emoji_folded_hands_light_skin_tone,4,emoji_folded_hands_light_skin_tone
4,emoji_scroll,6,emoji_scroll
4,emoji_grapes,3,emoji_grapes
4,emoji_cityscape,6,emoji_cityscape
4,emoji_exploding_head,3,emoji_exploding_head
4,emoji_raising_hands,18,emoji_raising_hands
4,emoji_rightwards_pushing_hand,3,emoji_rightwards_pushing_hand
4,emoji_face_with_monocle,1,emoji_face_with_monocle
4,emoji_grimacing_face,1,emoji_grimacing_face
4,emoji_yawning_face,3,emoji_yawning_face
4,emoji_billed_cap,1,emoji_billed_cap
4,emoji_index_pointing_up,2,emoji_index_pointing_up
4,emoji_flexed_biceps,11,emoji_flexed_biceps
4,emoji_cross_mark_button,1,emoji_cross_mark_button
4,emoji_face_with_medical_mask,1,emoji_face_with_medical_mask
4,emoji_collision,1,emoji_collision
4,emoji_grinning_face_with_smiling_eyes,4,emoji_grinning_face_with_smiling_eyes
4,emoji_wilted_flower,39,emoji_wilted_flower
4,emoji_shushing_face,1,emoji_shushing_face
4,emoji_grinning_face,3,emoji_grinning_face
4,emoji_handshake,4,emoji_handshake
4,emoji_ewe,1,emoji_ewe
4,emoji_victory_hand,6,emoji_victory_hand
4,emoji_grinning_face_with_big_eyes,8,emoji_grinning_face_with_big_eyes
4,emoji_person_facepalming_medium,1,emoji_person_facepalming_medium
4,emoji_drooling_face,3,emoji_drooling_face
4,emoji_woman_dancing,1,emoji_woman_dancing
4,emoji_clapping_hands,4,emoji_clapping_hands
4,emoji_index_pointing_at_the_viewer,2,emoji_index_pointing_at_the_viewer
4,emoji_sleepy_face,2,emoji_sleepy_face
4,emoji_smiling_face,4,emoji_smiling_face
4,emoji_raised_fist,5,emoji_raised_fist
4,emoji_downcast_face_with_sweat,2,emoji_downcast_face_with_sweat
4,emoji_crown,2,emoji_crown
4,emoji_backhand_index_pointing_up,1,emoji_backhand_index_pointing_up
4,emoji_ribbon,5,emoji_ribbon
4,emoji_melting_face,1,emoji_melting_face
4,emoji_hot_beverage,3,emoji_hot_beverage
4,emoji_person_shrugging,3,emoji_person_shrugging
4,emoji_rose,1,emoji_rose
4,emoji_face_with_crossed,1,emoji_face_with_crossed
4,emoji_frowning_face,10,emoji_frowning_face
4,emoji_nazar_amulet,4,emoji_nazar_amulet
4,emoji_winking_face,1,emoji_winking_face
4,emoji_face_with_bags_under_eyes,1,emoji_face_with_bags_under_eyes
4,emoji_face_with_rolling_eyes,6,emoji_face_with_rolling_eyes
4,emoji_double_exclamation_mark,1,emoji_double_exclamation_mark
4,emoji_anxious_face_with_sweat,1,emoji_anxious_face_with_sweat
