komentar_id,Username,T_komentar,link
UgzJDNRjobWPjoZBeSl4AaABAg.AMhB6OXFQxUAN3WRjiO4gr,@Marta1Buck,"​@falahuddinrfa1539""utamakan fungsi bukan gengsi"" malah lu ngutamakan gengsi. Windows lawas= install yg baru, pake linux sekalian.

Layar hantu= lu kalo kondisi di kantor, pasti ada proyektor, kondisi di rumah, pake tv/monitor gaming. Emang buat apa layar laptop bisa diliat dari samping? Dari jaman laptop layar TN sampe OLED jarang banget liat layar laptop rame2.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwT8PAO6zvXnxDyfuZ4AaABAg,@vFiliSim,"kalau menurut gw, gak peduli mau oem atau odm, intinya kalau barang nya bagus, worth it dengan budget yg gw kaluarin dan gw suka dengan design nya, lalu service center atau after sales nya bagus. gw gak masalah,",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugx0GFelh_oe8UdBBSR4AaABAg,@Indra.75,Advan workplus tuh yg byk dibhs publik hehe...after sales-nya ampun deh,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugx0GFelh_oe8UdBBSR4AaABAg.AMgl55TlmNKANgzOTMMPZ8,@invertthelab6532,padahal advan merk lama n yang awal2 terjun ke pasar laptop,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyWewOQ3KkGHIVsNRt4AaABAg,@Indra.75,Odm itu parahnya kalo rusak...harganya setara beli laptop baru...itu kelemahan utamanya..,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyWewOQ3KkGHIVsNRt4AaABAg.AMgkiRnNcq7AP7oVrhgD9c,@haqqiahmad-bd3dh,@Indra.75 kok bisa bro?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyWewOQ3KkGHIVsNRt4AaABAg.AMgkiRnNcq7AP7pNZvIxdd,@Indra.75,​@haqqiahmad-bd3dhbiasa itu penyakit semua laptop odm hehr,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyWewOQ3KkGHIVsNRt4AaABAg.AMgkiRnNcq7APC9QMPVw2Q,@star.swrandom.v2393,"@haqqiahmad-bd3dh  cari sperpat nya yang susah bang karna odm kan ga ada sperpat resmi nya jadi kaya gacha dan rata"" servic bran odm itu menganti dengan mesin layar baru lah gitu jadi harganya sama speerti beri baru",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyWewOQ3KkGHIVsNRt4AaABAg.AMgkiRnNcq7AQE_utV3xf8,@Kristpiw,"bener banget lagi, aku beli advan workplus sparepartnya mahal dan indent. akhirnya ganti ke lenovo",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyWewOQ3KkGHIVsNRt4AaABAg.AMgkiRnNcq7AQOTF9UfHqU,@rizkywahyu2352,"nah ini, sebenernya sih mau support brand lokal bisa aja asal ya servicenye mudah dan murah. Kalo kaya lenovo dkk kan ibaratnya beli sparepart KW nya aja ada jual dan murah. Beda apa brand lokal yang mau cari aslinya aja susah",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugxe9DL94nRDhGrH1Hd4AaABAg,@joxphay,"OBM juga Sdh tidak terlalu bagus, sekarang banyak masuk service.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugxe9DL94nRDhGrH1Hd4AaABAg.AMgbdauoaV0AOA_8zqZs4A,@matasemestachannel,"Betul, saya pakai rog zephyrus m16, penggunaan untuk kerja desain dan editing. 2 kali service karena layar mati waktu masa garansi 2 tahun. Pas april 2025 layar mati lagi tp garansi udah abis januari ini wkwk. Sekelas Rog zephyrus aja kualitas ringkih, terpaksa saya pakai ext monitor",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugy94152jxMYnz0T4lx4AaABAg,@gussulf,"Sya beli laptop touchscreen salah satu merek yg disebutkan di video dgn harga hampir 6 jt tahun 2022. Belum 7 bulan baterainya gembung. Sya komplain asuransi sampai 2 bulan lebih baru selesai diperbaiki. 1 bulan berikutnya gembung lagi baterainya. Dan gak bisa lagi komplain. Akhirnya sya jengkel sya masukkan lemari saya museumkan. Sya ceritakan ke teman2 saya jangan bli merek itu. Lalu dapat laptop dari pemerintah yg merek ""zy***"" Gak sampai 6 bulan masalahnya banyak. 😂 fix saya makin percaya merek2 itu busuk semua.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugy94152jxMYnz0T4lx4AaABAg.AMgM8sCcNjpAMis-W6uPho,@delitleh,"betul betul betul....benar2 ampas. sama, saya juga. di kantor, belum sampai 1 tahun keyboard sudah error dan baterai sudah kembung. dan itu bukan hanya satu unit, banyak! dan penyakitnya sama. bahkan ada yg lebih parah. ramnya error, mana ram soldered pula, yaa sudahhhh, jadikan rongsok semua. males benerin barang ampas.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugy94152jxMYnz0T4lx4AaABAg.AMgM8sCcNjpAMjDfOtRZFb,@wakawaki3898,​@delitlehgw pake hp dah 5 taun g apa apa bang batre masih awet pula..upgrade ram jadi 16 gb.ngebut lagi..,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugy94152jxMYnz0T4lx4AaABAg.AMgM8sCcNjpAMkbFi-VAyr,@Fielith,Laptop yg mana tuh?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugy94152jxMYnz0T4lx4AaABAg.AMgM8sCcNjpAMlj6ro85BV,@yukasidharta997,"Merek itu emg jelek sih, kalo yg lain blm tau",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugxg8tU3hMynJF984T54AaABAg,@DimasData-d9o,advan heritage masuk yang mana bang?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwAMIx62SavnWk75f94AaABAg,@Daffaibnuhafidz-j4z3g,jadi spc style 5 bagus gak buat pelajar sama game tipis tipis 😅,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwAMIx62SavnWk75f94AaABAg.AMg3HppvnP1AMii_xUlaP1,@SaqilSopan,"Kalo dana 3.7 JT bagus lah secara spek.
Asal mau merawat & pemakaian gak jorok.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwAMIx62SavnWk75f94AaABAg.AMg3HppvnP1AMsteKJsG8o,@Daffaibnuhafidz-j4z3g,​@SaqilSopanya pemakaian paling buat ngetik nonton game tipis tipis,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzBgFxM-D8oQZsxOnl4AaABAg,@onicankun5238,"Nyesel gw beli Axioo baru beli 4 bulan layar udh warna-warni, padahal pemakaian paling 2-5 jam doang perhari itu juga ga ngegame. service center jauh yg platinum.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzBgFxM-D8oQZsxOnl4AaABAg.AMg12LY84YBAMjDT93HwGH,@wakawaki3898,@onicankun5238 hadeh bang gw pake axio dari 2009 ke 2015..baru upgrade ganti itupun laptop masih idup..trus beli axio lagi 2015 baru tekor batre 2020..covid ganti ke hp sampai sekarang masih sehat wal afiat..,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzBgFxM-D8oQZsxOnl4AaABAg.AMg12LY84YBAMloRs4ykBD,@yondaktau19,Lah gua pake Axioo aman kok tak geber game+nonton😂 user² biasanya main di kasur itu yang bikin cepet rusak,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzBgFxM-D8oQZsxOnl4AaABAg.AMg12LY84YBAMmF2Bt3Llb,@onicankun5238,​@yondaktau19 ga pernah gw maen di kasur selalu di meja + stand laptop. Lagian gw ga awam-awam amat masalah laptop 😂,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzBgFxM-D8oQZsxOnl4AaABAg.AMg12LY84YBAN-hDWikRo6,@dhidiarashii46,"Biasanya ada cacat produk saat pengiriman, dan anda yg dapat produk tersebut😂",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzBgFxM-D8oQZsxOnl4AaABAg.AMg12LY84YBAOIccBMFp6B,@zeazahazz999,Gacha 😅,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugw7RJbAWqx6ebNKRH94AaABAg,@imamanfasa6090,Kalau advan ai gen itu termasuk apa ya?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugz9_a4h02NfJYe7b6N4AaABAg,@PaskalPandu,Laptop HP aja odm di Inventec & foxconn (seri lama) 🗿,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyVEtu-Mnct3Mh3_Q94AaABAg,@joenathanz7474,"Ya kayak AC brand china, dibuat di 1 pabrik indo.
HP juga gitu, dibikin sama PT sat nusa",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxlWwaIDJ-32kfftAx4AaABAg,@Apasajapastibisa,"Itu axioo hype 5 amd x3, bukan hype 3. Hype 3 beda lagi malah hype 3 saya rasa bukan odm soalnya belum ada brand lain yang mirip seperti itu design nya. Entahlah.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyktinrlCO0Cd6_9zp4AaABAg,@pradiptapamungkas531,pongo : odm?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyktinrlCO0Cd6_9zp4AaABAg.AMf_gdiLChDAMffCXtv72U,@MakeYourSleepRight,"ODM Clevo, sama kyk Colorful",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgytaOqjhW3i8QQjMpx4AaABAg,@adinnugroho6544,"Ngaku aja dulu aku belum Bulik Aku, pakai Laptop ODM sih, aku dulunya kaga tahu itu. Mungkin ODM dulu penyakitan sekarang sih sudah bagus2 saja

Tapi aku buat ""Cari Aman"" beli merek OEM fresh dari pabrik. Kalau Bulik Aku malah pilih beli ThinkPad second yang masih mulus 😅",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgytaOqjhW3i8QQjMpx4AaABAg.AMf_Siv-M-2AMkXPHQKTPt,@MakeYourSleepRight,"Klo mau cari aman justru mending Brand lokal s'kalian udh dapat baru, mau sebandel apapun ThinkPad second tetap second, tingkat gachanya jelas lebih tinggi dari barang baru. Klo rusak ya wasalam gak ada garansi, sparepart pun gak selamanya melimpah tergantung tipe",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzgeraKWDO5DPV76-d4AaABAg,@mr.tancrypto4993,"gak peduli sih mau odm, oem, atau apapun itu. intinya kalo awet dipake minimal 5 tahun, udah mantap itu. kalopun ada kerusakan, servisnya gampang  dan partnya mudah ditemukan.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzhSoVWYAMBV1eSNcR4AaABAg,@abufaizramadhan,"Saya pake zyrex ultra, performa bagus bang walau cuma pake intel n100. Dikantor pake Dell, hp, Lenovo. Tapi ga beda jauh rasanya walaupun spek laptop dikantor lebih tinggi.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzhSoVWYAMBV1eSNcR4AaABAg.AMfWPvF4RaaAN0aAgxEZZr,@feryedogawa6570,"Sudah pakai berapa lama bang, awet gk?",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzhSoVWYAMBV1eSNcR4AaABAg.AMfWPvF4RaaAO7xa3M4tgV,@byeyou100,"Intel N100 itu setara core i3 generasi 10 , gak bisa dianggap lemah.....",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgysUQWdU2sKJYO1ZJ14AaABAg,@DifabelGamer,"10:37 bahas dong soal vgm ini, kok kayak superior banget nih misal sama kayak vram di vga yg ""jualan"" di jumlah vram nya makin besar makin mahal",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxomRgWLXgS15--UdR4AaABAg,@seeteori2800,aduh kebuka 😂😂,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyvuebxiAE6I8TjdWN4AaABAg,@EasyGore,"Jadi Istilah singkat nya brand lokal kita cuman jadi pedagang doang, tapi syukur Alhamdulillah nya laptop Advan soulmate saya masih mulus sampai sekarang, soalnya bingung kalau cari service center nya kemana 😅",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxBa1GCbwWWQLddPvl4AaABAg,@Mtopp4373,Bukannya ada video kunjungan para reviewer ke pabrik perakitan axioo ya?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzHqQhr8n4aGZDES4l4AaABAg,@mahiru20ten,"Dulu keknya kalau mau nyari laptop gamingnya clevo mesti nyari merek XMG, yang keknya gaada yang masukin ke sini, tapi sejak axioo masukin model flagshipnya clevo kek pongo monster x, bisa dibilang nyari laptop dari mereka bisa lebih mudah, apalagi untuk yang kelas atasnya.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzHqQhr8n4aGZDES4l4AaABAg.AMfAbdzWyDTAMjH44z_3Jy,@MythicBrawlersID,@mahiru20ten ouhh gitu bg dah lama clevo ternyata jaman dulu berarti langsung dari luar belinya ya?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzPP4xz1eVHkbzXKop4AaABAg,@TomYamni,"Asal ketersediaan part-nya juga siap, walaupun odm tidak masalah",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugxr4J01M4Bl-BCny0R4AaABAg,@kikimillo,"ATM : Amati, Tiru, Modifikasi
 Itulah kebanyakan produsen2 di indonesia seperti itu",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxeCP2_Sg8vwRmpa8R4AaABAg,@iazy47,ODM kalau after marketnya bagus kaya Axio sih ngga masalah sih sebenarnya,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxeCP2_Sg8vwRmpa8R4AaABAg.AMeSQ2BUhQUAMeSaE1qK5O,@iazy47,Jangan kek suatu channel yang anti anti ODM club meski After marketnya padahal bagus,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxeCP2_Sg8vwRmpa8R4AaABAg.AMeSQ2BUhQUAMf9jFGkVXg,@oraora5026,"iya denger2 di grup2 ODM, cuma axioo yang katanya after salesnya bagus makanya agak mahalan dikit",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxeCP2_Sg8vwRmpa8R4AaABAg.AMeSQ2BUhQUAMfU5HZNttY,@muhamadfahreza9132,"emang gitu bre, mau odm selama brand nya tanggung jawab di garansi, spare part, after sales, ya ngga ada masalah. lagian banyak yang langsung cap odm = jelek pun aneh. mana nyasar nya tu brand lokal, suka langsung main di cap. padahal brand luar pun tetep aja masih ada yang pake odm. praktik bisnis gini bukan baru-baru juga. Axioo pun seenggaknya udah bikin pabrik final assembly, kirim beberapa teknisi ke pabrik ODM nya di china, garansi pun berani kasih yang oke. terakhir berita lagi rnd buat bikin mobo sendiri sama itb. gasalah buat mulai dari odm dengan sekaligus pelan pelan rnd sendiri.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxeCP2_Sg8vwRmpa8R4AaABAg.AMeSQ2BUhQUAMhrsETQb9m,@caricatori8406,"Tapi untuk build quality dan ketersediaan sparepartnya gimana Bang?
Mau nyoba ambil Axio R5 karna sesuai sama kebutuhan. 
Tapi takut barangnya ringkih dan tidak tahan lama (lebih dari 5 tahun)",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxeCP2_Sg8vwRmpa8R4AaABAg.AMeSQ2BUhQUAMiiz13P8bE,@SaqilSopan,"​​@caricatori8406pemakaian anda jangan brutal dan seringlah perawatan pada laptopnya, maka laptop anda bakal awet.
Selama garansi, pasti ada sparepartnya dan pastikan ada SC dekat anda",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxoxPlf0JqcYaxSNFF4AaABAg,@spysecure8184,"Saya kemarin abis antar teman ke Toko komputer, ada tukang servis, saya nanya kebetulan ada Advan Soulmate di display, tukang servis bilang itu Laptop Advan Soulmate diservice ga ada sparepartnya, akhirnya mangkrak begitu aja.
Saran kalo mau beli Laptop mending Brand yang udah punya nama gede.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxoxPlf0JqcYaxSNFF4AaABAg.AMeQsP_jEYfAMfHVu2INBM,@dhammassuseno4931,"Sebenernya ada sparepart 
Cuma harus impor, biasa dari Aliexpress 

Cuma Aliexpress gbs kirim ke indo",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxoxPlf0JqcYaxSNFF4AaABAg.AMeQsP_jEYfAMfN4bh66bU,@rhymeflakes,@dhammassuseno4931 sy pernah beli dari alie,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxoxPlf0JqcYaxSNFF4AaABAg.AMeQsP_jEYfAMh--FPg1ej,@bangmarzoom1978,pokoknya jangan beli yang memory nya dedicated.. tapi yang bisa di upgrade,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxoxPlf0JqcYaxSNFF4AaABAg.AMeQsP_jEYfAMhC6pe9qkX,@falahuddinrfa1539,​@bangmarzoom1978betul kyk spc,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxoxPlf0JqcYaxSNFF4AaABAg.AMeQsP_jEYfAMij6lTWsqV,@SaqilSopan,​@falahuddinrfa1539maksudnya,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwkUdWZkj7kZmCG3FZ4AaABAg,@ridwan3709,"heran taiwan dan samsung bisa buat chip sendiri padahal sdmnya lebih seidkit, teknologi dan finansialnya maju bgt",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwkUdWZkj7kZmCG3FZ4AaABAg.AMeL4oZf6cxAMfHLqBsnif,@EasyGore,"Itu Karena orang mereka kalo bodoh, ya mereka ikut orang pintar jadi mereka ikut pinter tapi kalo Indonesia orang bodoh malah di ikuti",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzdoF-UD2nOc5PgaIZ4AaABAg,@The-Ramih,"Hostnya dulu bukannya di calosagadget ya? Dulu sering bener lihat review laptop dari bro ini di calosa, dan sempet beli asus tuf karna habis lihat review doi. Belinya pun cari2 diecommers dan nyangkutnya di toko dkid yg pasang iklan ditoko ijo 😊, laptop bekas review nya bro dika 😂",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwZ2ONXokgxMmEg7hd4AaABAg,@hamzahsyahputra696,"Mau nanya dong. Aku mau beli tapi ketakutan terbesar adalah suku cadang yg katanya jarang dan susah dibetulin. Bener gak sih?

Terima kasih",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwZ2ONXokgxMmEg7hd4AaABAg.AMeC7sDuYSkAMlk16v-JtF,@yukasidharta997,"Menurut pengalaman saya, semakin terkenal brand nya maka suku cadangnya semakin mudah ditemukan",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugxz8rNjdFr0QFTY0VR4AaABAg,@yohanes46,"Gak yakin OBM selalu lebih baik Dari OEM...,",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwA5YtibyFmr8vFO6N4AaABAg,@DalendraKardina,"Mau lokal pun ga masalah asal after sales dan service nya jelas dan jujur bukan gimmick ADP atau diribetin. Pengalaman punya laptop Xenom (Clevo N150SD) sampai sekarang masih nyala normal cuma ya after sales Xenom yg ga jelas karena brandnya keburu ngilang, itu yg bikin agak kurang yakin untuk beli laptop lokal lagi di atas 10 juta 😂",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugx0h0M-2jIXkj1bR3x4AaABAg,@ijabkabul3156,"halo kak. apakah benar jika kita membeli produk ODM kita sebenernya ngga ngebantu produk lokal, soalnya pajak dari barang yang kita beli itu bukan ngesupport produk lokal tapi ngesupport produk luar",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugx0h0M-2jIXkj1bR3x4AaABAg.AMdysjD0yCLAMe-F5Nkkxj,@DKIDchannel,"Memang dalam jumlah yang cukup gede uang produksinya tetap lari ke china juga, walau di indo cuma kebagian perakitan aja. Setidaknya ada lapangan kerja yang dibuat walau ga sepadan juga dengan jumlah lapangan kerja yang bisa dibuka di pabrikan di china.

Tapi yang jadi konsen sih, dengan adanya produk ODM gini, masyarakat kita yang notabene mid to low bisa ngerasain punya device untuk menunjang mereka kerja dan belajar, secara jangka panjang buat mereka melek teknologi itu penting. 

Brand2 luar non ODM itu harganya udah cukup gila.

Tp yang ga kalah penting aftersales harus diperkuat untuk produk2 ODM, sebagai ganti mereka udah skip beberapa step awal pembuatan produk.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwUuvgN5XkxgeLg2nZ4AaABAg,@pancaxmedia4243,aku masih pakai advan tbook x transformer nih. . .,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwUuvgN5XkxgeLg2nZ4AaABAg.AMdvcRjKqkbANuAQ33NHJ0,@kezith,@pancaxmedia4243 gimana ada kendala bang?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyUwOGFMHrsekHaaUN4AaABAg,@imams.3397,"Sebenar yang 'dia' benci itu gembar gembor merek lokal, ""o ini merek lokal, dukung merek lokal"" 

Dia gak mempermasalahkan teknis laptopnya sama sekali

Padahal ODM ini hanya tempel merek, yang buat orang luar, yang ngembangin orang luar, jadi kita sebagai tenaga kerjanya  hanya bisa ngerakitnya. Kita ttep tidak punya knowledge teknologinya, belum bisa ngembanginnya. 

Jadi bang GTID itu maksudnya boleh elu gembar gemborin barang lokal tapi, barangnya itu harus bisa membuat tenaga kerja kita punya skill ngembangin produknya, punya skill untuk bikin teknologinya, bukan hanya punya skil buat ngerakit, ngemas ulang, atau apalah itu

 begitu yang saya tangkap",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxomIKdfBV0-CyjYxx4AaABAg,@PalilihBudiSantoso,Terimakasih informasinya om.,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugw_TaQlTJPSTELZgpR4AaABAg,@rgb9795,"halah, axipo pongo, msi, gigabyte, alienware itu produsenya sama ""CLEVO""",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxbZsLD0QLBjpqsasF4AaABAg,@pronto_rusuh,Tadinya mau nawarin nyokap harga segitu uda ga celeron. Cuman toko2 komputer ga remondasi semua jatuhnya celeron n4000,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxbZsLD0QLBjpqsasF4AaABAg.AMdimN-UH-eAMdqz9riSDZ,@DKIDchannel,Haaaah N4000? atau N4020? kalau cari produk inter harga 4jtan ada tuh Acer Aspire Lite yang pakai N100,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxbZsLD0QLBjpqsasF4AaABAg.AMdimN-UH-eAMe1F4qJUJ5,@pronto_rusuh,"@DKIDchannel LAPTOP LENOVO IDEAPAD SLIM 1 pokonya waktu beli baru 7jutaan. Lennovo, lupa berapa pokoknya celeron deh bukan intel i3. 

Kalo acer iya waktu beli i3 hdd masih ACER Aspire Core I3 ram 4gb hdd 1tb, ada 2 laptop nyokap yang paling baru itu lennovo 7jutaan (beli pas baru bukan bekas)",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxbZsLD0QLBjpqsasF4AaABAg.AMdimN-UH-eAMf7iwL0izv,@Alliswell-y2t,"@DKIDchannel acer doang, beberapa merek lain harga segitu masih jualan N4500, tapi n100 4 juta sebenernya masih overpriced, n100 harusnya 3 juta awal kayak zyrex ultra (ini baru worth it)",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxbZsLD0QLBjpqsasF4AaABAg.AMdimN-UH-eAMfn-JAhYPB,@DKIDchannel,N4500 di beberapa brand yang khususnya ga ada kipas cuma modal metal blocking doang jatuhnya bakal throttling parah. Intinya cari info dulu ya gais sebelum beli.,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugwk81Jtt35vDhrsmAJ4AaABAg,@shinchancrayon2770,"Punya laptop lokal belum 2 tahun, rusak bios (corrupt).. ke tempat servis yang viral mau re-flash nyari file nya setengah mati.. akhirnya laptop tsb jadi bangkai...",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugwk81Jtt35vDhrsmAJ4AaABAg.AMdeX49ObVjAMdrIlzAEFG,@denismjethro4430,@shinchancrayon2770 kenapa ga ke sc official nya?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugwk81Jtt35vDhrsmAJ4AaABAg.AMdeX49ObVjAMfNod0Q0ls,@fitrahadi3994,"sama, punya saya laptop inter lokal bahkan belum 1 tahun, udah rusak, untung masih garansi, selamat lah itu barang, inti nya mau lokal atau inter lokal kapan saja bisa rusak, nama nya juga barang elektronik yg berhubungan dengan listrik.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwTSGTBe5BdMj3Ceux4AaABAg,@ekoteguhwicaksono1430,Ini bukannya host Calossa Gadget ya? emang 1 grup kah?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwTSGTBe5BdMj3Ceux4AaABAg.AMdc7qwalg3AMe32vBLQyd,@TonySuryana,"hostnya odm, ngab",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwTSGTBe5BdMj3Ceux4AaABAg.AMdc7qwalg3AMfmXaK-Vzb,@DKIDchannel,"Wkwkwkwkwk, komen terkocak 🤣🤣
Hostnya ODM 🤣🤣",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugw7CfY6dl9Xl2ZhZzp4AaABAg,@Alimuddin-d4s,Alhamdulillah setelah setahun Makai Axioo aman aman aja semoga lancar 4 tahun kedepannya,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugw7CfY6dl9Xl2ZhZzp4AaABAg.AMd_dkSvV0jAMq2kcPLQBr,@abumujahid25,"mau nanya bang,lebih bagus spc atau axio hype 5 x3?",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugw7CfY6dl9Xl2ZhZzp4AaABAg.AMd_dkSvV0jAMsE0a-w6yA,@zeta_09,@abumujahid25axioo bang gua juga mau ambil ni tpi habis di officialnya masian,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugw7CfY6dl9Xl2ZhZzp4AaABAg.AMd_dkSvV0jAMyTteV2rmc,@hapizstyle,"@abumujahid25 sepertinya axioo aja bro, menurut saya lebih terjamin, besok saya insyaallah mau beli hype 7 nya juga",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugw7CfY6dl9Xl2ZhZzp4AaABAg.AMd_dkSvV0jAN5QJmTU2lV,@chocomik592,"Axioo menurut saya bagus. Dulu kakak saya pernah beli, bisa dipakai 6 tahunan. Rusak karena kebanting engselnya patah.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugw7CfY6dl9Xl2ZhZzp4AaABAg.AMd_dkSvV0jANJlNTv1GIa,@ThemanfromLcorp-e4n,@abumujahid25 Udah axioo aj yg lebih pasti,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugynd4i58aPqwSrz_YV4AaABAg,@rizkiguswandi2643,kalo axioo hype 5 amd x5-2 bagus ga kira kira???,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugynd4i58aPqwSrz_YV4AaABAg.AMdYBPzEnm-AMdr4TqMB0G,@DKIDchannel,so far kemarin oke secara hardware dan build quality. dan spasialisasinya VGMnya bisa diatur sampai 8gb,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugx3g8IBg_MKMEb6kN94AaABAg,@imamfajar930,"12:39
TEBAK BRAND OBM YANG KAYAK GITU......",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugw9jqxzRTvdjZoAVLJ4AaABAg,@MuhammadApriliaEkoWibowo,icherry gak diajak,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwZIoboCm5RnqD_0MF4AaABAg,@ubayatachi8055,bang apa sama bang ODM ama maklon,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwZIoboCm5RnqD_0MF4AaABAg.AMdQ8ClrJ9QAMfmGMMz9z9,@DKIDchannel,"Maklon itu istilah yang banyak dipakai di dunia makanan, kosmetik dan farmasi.

Dasarnya mirip seperti OEM yang membuat produk sesuai standard pembeli.

Tapi makin kesini perusahaan Maklon (non elektronik) juga banyak masuk ke ranah ODM juga atau nyediakan produk white label untuk di branding ulang.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
