komentar_id,Username,T_komentar,link
7569572451852616466,zhr.khyla,hahaha sibuk sendiri,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7569490137194480404,biruuu.pu,@owe̶e̶l🎭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7569501562793394964,frissz01,terlalu asik,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7568870719737889556,dndantk,😭😭😭 @pearly 🫧,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7569185479036748562,celciueo,freestylee😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7568539302029787925,poww379,@cidumphie 😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7568562208859407122,cidumpssss,plissssss malu😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7568115246893630209,_xyzcb,@milkteaaforlfe 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7567811085236290312,user163926191623,HAHAHAHAHAHAHHA,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7566449856878510855,jaevta_,@97,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7566451058466308872,user09970903,pls sedang tdk ingin ttwa kt bij😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7565542289348002578,yyoureeyes,@matchatea🍃 😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7565472738874245895,sha569535,"@️@່ @鬱唄🧧 @R!N✩ kaluk""",https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7564423067897660181,itsreallyyouonmymind2,@ayaà 𐙚 😭😭😭😭😭😭😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7564390240232768277,user0010028201,zWkwkwk,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7563287324340175634,cinboba_,@silvi pake v @r @🐾 @narijaa 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7563156750539883271,mbaecy_,@Adyss 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7562965485257802504,user00mia,@Fariss @areesa?,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7563117760100991765,_parizz.ss,hahaha😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7562823651012952839,iamfahrull,@gb 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7562873059775021832,potterable,🤣🤣,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7561952682932962068,gemmy.yudha,@Ccreamy🍫,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7561966921059697416,nickkkenn,Mungkin mau jatuh estetik 😂,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7560735048241791751,naa_zerenaa0,@ziyu kk bisa yaene😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7560936920264917768,milloowysf_,gatau deh 😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7560902751838159623,iswara_07,@na.venusté 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7560545573703877394,araa_gela,@som3one. @k 😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7560594172194341640,riss1eey0,tenangin diri lo🥰,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7559635803452097288,bijimaneh,dia yg jatoh w yg capek njir😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7559633078139863829,holainiaku1,@bylocalgirl 😂,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7559535707431093010,gheamaritza92,"gerakannya bertubi"" 😭",https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7559289858973074183,melbooster,@𝐌 𝐔 𝐓 𝐄 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7550665156453729042,irfanadkt_,mantap mas yg nangkep gercep,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7550667262589846279,kyshaaa02_,dia @Rayyoga biasa nangkep kodok soalnya bang😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7556052564610925330,arapcrhaechn,😭😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7550911025881924359,vhiiiira,@salwaa,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7550916180811203346,slwanfh_,😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7571340889428722450,irmyaftria,Liat vt ini gue lagi ktwa kluar inces pas baca ini mala duarrrrr terbang liur gue😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7550894825105916690,zico_chan,😂,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7554699817080521492,nazwaazhra07,ppujfig,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7550909323984896775,gaasipya,Bahaya kalo sampe bawah😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7550672625615143698,gaasipya,"Masih kebayang mukanya, sorry bang ini terlalu ngakak😭",https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7550673367357457160,kyshaaa02_,smg galewat ke orgnya😭🙏,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7550875199840305928,rzkybagous,udah lewat mba,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7550880752713646855,kyshaaa02_,iyaa lg😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7556861808163521287,khanza_moy28,"kak, liat lagi deh kak🤣",https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7557425581366330119,gaasipya,"Udah mba, rame banget ini😭",https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7557735334017336082,saaf_adr,tenangin diri lo.,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7557735942515229448,zia78451,anj😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7563099750841615112,kucintamatchaa,😭😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7558468157888774920,yupicacing28,😭@captaenmorgan 🍻,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570380082038014727,alyywzq230,hahahahahahaha 🤣😂😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570174792231748359,gesssssss00,@ambivertppl,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570348604372812565,heyyoooguyss,HAHAHHAHA HEBIH BNER 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570313652490830593,ppirotongtong_420,ga aman bgt lg ibadah scroll tiktok😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570254533852971783,indryenooy,😭😭😭@Jar,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570256955185758994,fjrmdhn212526,Capee😂,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7569973262236320530,ftmawww.com,@jey👧🏻 😫,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570138715240186644,j_jscaa,😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7569411175834845970,fyzrra,@cewek leo✨ 😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7569464951962649361,tiaamelia9121,😭😭😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7569124492028134162,song_ri_an,@𝓯 🤣😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7569155630868071184,notyourfyczeer,😭😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7568937576310424328,_cellvynn,anj bgt sumpah 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7568017448399635221,yshrlt_,@Dannn 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7568017989803983636,daniyalss,ndadi😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7564813677338821384,aisyaputritonang,@puangtananga,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7564817400764662536,alyaaaaaaapt,ngakak,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7564314487092773640,momogiyaa,@febbb‧₊˚ ☁️♡🪐 @🕊🕊 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7564351899471381256,ibiiyyyy,Cape😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7561698345732064018,danggrre3,HAHAHA,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7561324773747032852,another.peachy,@vaaaaa? 😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7561327771667088149,gemini.ggrl,😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7560170287188542215,jynasq,@chava 𝜗𝜚 GAKUAT😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7560178157408781063,cavchava,awas jatuh,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7560035184511337224,matchagaenak_8,nahan ketawa setengah 2 pagi susah ka😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7559366208447283969,bluelunar_,@Kinxn🌻🌞 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7559401498216530709,orpheusjoy,akakaka,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7559212254358356756,with.ayuuuu,@billaa 😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7559094675945800456,amndaalsy_,@loey @amiw⋆. 𐙚 ˚ @woozine 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7558745507226370823,bbuniesreiz,@Komang_ajaaa 😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7558654931520586503,coklatkesayangannn,jir😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7558592056789861138,whoelshare,@awysankhairun 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7558130102845768466,telurceplok2004,@akuu @archivess_42 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7558131591340376850,closeprend21,😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
